2023/03/21 20:59:49 VMs 1, executed 0, cover 0, signal 0/0, crashes 0, repro 0
2023/03/22 09:37:23 VMs 1, executed 1116453, cover 71141, signal 103304/113098, crashes 25, repro 0
2023/03/22 09:37:33 VMs 1, executed 1116720, cover 71142, signal 103308/113101, crashes 25, repro 0
2023/03/22 09:37:43 VMs 1, executed 1116720, cover 71142, signal 103308/113101, crashes 25, repro 0
2023/03/22 09:37:53 VMs 1, executed 1116984, cover 71142, signal 103308/113155, crashes 25, repro 0
2023/03/22 09:38:03 VMs 1, executed 1117164, cover 71167, signal 103358/113163, crashes 25, repro 0
2023/03/22 09:38:13 VMs 1, executed 1117426, cover 71167, signal 103359/113180, crashes 25, repro 0
2023/03/22 09:38:23 VMs 1, executed 1117606, cover 71167, signal 103359/113195, crashes 25, repro 0
2023/03/22 09:38:33 VMs 1, executed 1117777, cover 71167, signal 103359/113196, crashes 25, repro 0
2023/03/22 09:38:43 VMs 1, executed 1117777, cover 71167, signal 103359/113196, crashes 25, repro 0
2023/03/22 09:38:53 VMs 1, executed 1117963, cover 71176, signal 103371/113199, crashes 25, repro 0
2023/03/22 09:39:03 VMs 1, executed 1118268, cover 71176, signal 103371/113201, crashes 25, repro 0
2023/03/22 09:39:13 VMs 1, executed 1118560, cover 71176, signal 103371/113202, crashes 25, repro 0
2023/03/22 09:39:23 VMs 1, executed 1118936, cover 71176, signal 103371/113206, crashes 25, repro 0
2023/03/22 09:39:33 VMs 1, executed 1119344, cover 71176, signal 103371/113216, crashes 25, repro 0
2023/03/22 09:39:43 VMs 1, executed 1119344, cover 71185, signal 103388/113216, crashes 25, repro 0
2023/03/22 09:39:53 VMs 1, executed 1119617, cover 71187, signal 103393/113226, crashes 25, repro 0
2023/03/22 09:40:03 VMs 1, executed 1120059, cover 71210, signal 103431/113272, crashes 25, repro 0
2023/03/22 09:40:13 VMs 1, executed 1120394, cover 71218, signal 103447/113281, crashes 25, repro 0
2023/03/22 09:40:23 VMs 1, executed 1120884, cover 71218, signal 103447/113281, crashes 25, repro 0
2023/03/22 09:40:33 VMs 1, executed 1121296, cover 71221, signal 103452/113285, crashes 25, repro 0
2023/03/22 09:40:43 VMs 1, executed 1121296, cover 71221, signal 103452/113285, crashes 25, repro 0
2023/03/22 09:40:53 VMs 1, executed 1121508, cover 71221, signal 103452/113285, crashes 25, repro 0
2023/03/22 09:41:03 VMs 1, executed 1121893, cover 71221, signal 103452/113287, crashes 25, repro 0
2023/03/22 09:41:13 VMs 1, executed 1122194, cover 71223, signal 103457/113287, crashes 25, repro 0
2023/03/22 09:41:23 VMs 1, executed 1122668, cover 71225, signal 103461/113294, crashes 25, repro 0
2023/03/22 09:41:33 VMs 1, executed 1122986, cover 71225, signal 103461/113294, crashes 25, repro 0
2023/03/22 09:41:43 VMs 1, executed 1122986, cover 71225, signal 103461/113294, crashes 25, repro 0
2023/03/22 09:41:53 VMs 1, executed 1123415, cover 71268, signal 103512/113350, crashes 25, repro 0
2023/03/22 09:42:03 VMs 1, executed 1123857, cover 71290, signal 103544/113360, crashes 25, repro 0
2023/03/22 09:42:13 VMs 1, executed 1124474, cover 71305, signal 103569/113410, crashes 25, repro 0
2023/03/22 09:42:23 VMs 1, executed 1124973, cover 71305, signal 103569/113419, crashes 25, repro 0
2023/03/22 09:42:33 VMs 1, executed 1125535, cover 71308, signal 103575/113427, crashes 25, repro 0
2023/03/22 09:42:43 VMs 1, executed 1125535, cover 71308, signal 103575/113427, crashes 25, repro 0
2023/03/22 09:42:53 VMs 1, executed 1125543, cover 71308, signal 103575/113427, crashes 25, repro 0
2023/03/22 09:42:59 vm-0: crash: SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM
2023/03/22 09:43:03 VMs 0, executed 1125543, cover 71308, signal 103575/113427, crashes 26, repro 0
2023/03/22 09:43:13 VMs 1, executed 1125543, cover 71308, signal 103575/113427, crashes 26, repro 0
2023/03/22 09:43:23 VMs 1, executed 1125544, cover 71308, signal 103575/113427, crashes 26, repro 0
2023/03/22 09:43:33 VMs 1, executed 1125812, cover 71336, signal 103611/113464, crashes 26, repro 0
2023/03/22 09:43:43 VMs 1, executed 1126097, cover 71337, signal 103613/113468, crashes 26, repro 0
2023/03/22 09:43:53 VMs 1, executed 1126417, cover 71337, signal 103613/113528, crashes 26, repro 0
2023/03/22 09:44:03 VMs 1, executed 1126417, cover 71337, signal 103613/113528, crashes 26, repro 0
2023/03/22 09:44:13 VMs 1, executed 1126752, cover 71357, signal 103634/113551, crashes 26, repro 0
2023/03/22 09:44:23 VMs 1, executed 1127068, cover 71386, signal 103674/113594, crashes 26, repro 0
2023/03/22 09:44:33 VMs 1, executed 1127547, cover 71390, signal 103684/113610, crashes 26, repro 0
2023/03/22 09:44:43 VMs 1, executed 1127758, cover 71424, signal 103742/113613, crashes 26, repro 0
2023/03/22 09:44:53 VMs 1, executed 1127943, cover 71424, signal 103742/113613, crashes 26, repro 0
2023/03/22 09:45:03 VMs 1, executed 1127943, cover 71424, signal 103742/113613, crashes 26, repro 0
2023/03/22 09:45:13 VMs 1, executed 1128316, cover 71424, signal 103742/113639, crashes 26, repro 0
2023/03/22 09:45:23 VMs 1, executed 1128540, cover 71424, signal 103742/113639, crashes 26, repro 0
2023/03/22 09:45:33 VMs 1, executed 1128868, cover 71443, signal 103784/113641, crashes 26, repro 0
2023/03/22 09:45:43 VMs 1, executed 1129290, cover 71443, signal 103784/113662, crashes 26, repro 0
2023/03/22 09:45:53 VMs 1, executed 1129546, cover 71443, signal 103784/113683, crashes 26, repro 0
2023/03/22 09:46:03 VMs 1, executed 1129546, cover 71443, signal 103784/113683, crashes 26, repro 0
2023/03/22 09:46:13 VMs 1, executed 1129799, cover 71443, signal 103784/113686, crashes 26, repro 0
2023/03/22 09:46:23 VMs 1, executed 1130123, cover 71465, signal 103821/113714, crashes 26, repro 0
2023/03/22 09:46:33 VMs 1, executed 1130567, cover 71477, signal 103845/113725, crashes 26, repro 0
2023/03/22 09:46:43 VMs 1, executed 1130844, cover 71477, signal 103845/113731, crashes 26, repro 0
2023/03/22 09:46:53 VMs 1, executed 1131108, cover 71477, signal 103845/113739, crashes 26, repro 0
2023/03/22 09:47:03 VMs 1, executed 1131108, cover 71477, signal 103845/113739, crashes 26, repro 0
2023/03/22 09:47:13 VMs 1, executed 1131498, cover 71483, signal 103865/113757, crashes 26, repro 0
2023/03/22 09:47:23 VMs 1, executed 1131784, cover 71483, signal 103878/113762, crashes 26, repro 0
2023/03/22 09:47:33 VMs 1, executed 1131957, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:47:43 VMs 1, executed 1131957, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:47:53 VMs 1, executed 1131957, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:48:03 VMs 1, executed 1131957, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:48:13 VMs 1, executed 1131957, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:48:23 VMs 1, executed 1131968, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:48:33 VMs 1, executed 1131968, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:48:43 VMs 1, executed 1131968, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:48:53 VMs 1, executed 1131968, cover 71483, signal 103878/113763, crashes 26, repro 0
2023/03/22 09:49:03 VMs 1, executed 1131968, cover 71483, signal 103879/113763, crashes 26, repro 0
2023/03/22 09:49:13 VMs 1, executed 1131977, cover 71483, signal 103879/113763, crashes 26, repro 0
2023/03/22 09:49:23 VMs 1, executed 1131977, cover 71483, signal 103879/113763, crashes 26, repro 0
2023/03/22 09:49:33 VMs 1, executed 1131977, cover 71483, signal 103879/113763, crashes 26, repro 0
2023/03/22 09:49:43 VMs 1, executed 1131977, cover 71483, signal 103879/113763, crashes 26, repro 0
2023/03/22 09:49:53 VMs 1, executed 1131977, cover 71483, signal 103879/113763, crashes 26, repro 0
2023/03/22 09:50:03 VMs 1, executed 1131977, cover 71483, signal 103879/113763, crashes 26, repro 0
2023/03/22 09:50:13 VMs 1, executed 1132244, cover 71483, signal 103879/113779, crashes 26, repro 0
2023/03/22 09:50:23 VMs 1, executed 1132387, cover 71483, signal 103879/113779, crashes 26, repro 0
2023/03/22 09:50:33 VMs 1, executed 1132748, cover 71483, signal 103883/113783, crashes 26, repro 0
2023/03/22 09:50:43 VMs 1, executed 1133080, cover 71484, signal 103894/113783, crashes 26, repro 0
2023/03/22 09:50:53 VMs 1, executed 1133358, cover 71484, signal 103895/113787, crashes 26, repro 0
2023/03/22 09:51:03 VMs 1, executed 1133358, cover 71514, signal 103953/113787, crashes 26, repro 0
2023/03/22 09:51:13 VMs 1, executed 1133691, cover 71514, signal 103953/113843, crashes 26, repro 0
2023/03/22 09:51:23 VMs 1, executed 1133943, cover 71514, signal 103953/113848, crashes 26, repro 0
2023/03/22 09:51:33 VMs 1, executed 1134134, cover 71514, signal 103953/113848, crashes 26, repro 0
2023/03/22 09:51:43 VMs 1, executed 1134353, cover 71520, signal 103970/113876, crashes 26, repro 0
2023/03/22 09:51:53 VMs 1, executed 1134509, cover 71521, signal 103988/113876, crashes 26, repro 0
2023/03/22 09:52:03 VMs 1, executed 1134509, cover 71521, signal 103990/113876, crashes 26, repro 0
2023/03/22 09:52:13 VMs 1, executed 1134719, cover 71522, signal 103992/113932, crashes 26, repro 0
2023/03/22 09:52:23 VMs 1, executed 1135104, cover 71573, signal 104082/113965, crashes 26, repro 0
2023/03/22 09:52:33 VMs 1, executed 1135488, cover 71573, signal 104082/113969, crashes 26, repro 0
2023/03/22 09:52:43 VMs 1, executed 1135862, cover 71574, signal 104085/113974, crashes 26, repro 0
2023/03/22 09:52:53 VMs 1, executed 1136258, cover 71574, signal 104085/113978, crashes 26, repro 0
2023/03/22 09:53:03 VMs 1, executed 1136258, cover 71574, signal 104085/113978, crashes 26, repro 0
2023/03/22 09:53:13 VMs 1, executed 1136503, cover 71579, signal 104093/113984, crashes 26, repro 0
2023/03/22 09:53:23 VMs 1, executed 1136824, cover 71581, signal 104113/113984, crashes 26, repro 0
2023/03/22 09:53:33 VMs 1, executed 1137395, cover 71581, signal 104114/114005, crashes 26, repro 0
2023/03/22 09:53:43 VMs 1, executed 1137758, cover 71581, signal 104114/114006, crashes 26, repro 0
2023/03/22 09:53:53 VMs 1, executed 1138148, cover 71581, signal 104114/114017, crashes 26, repro 0
2023/03/22 09:54:03 VMs 1, executed 1138148, cover 71581, signal 104123/114017, crashes 26, repro 0
2023/03/22 09:54:13 VMs 1, executed 1138523, cover 71581, signal 104123/114018, crashes 26, repro 0
2023/03/22 09:54:23 VMs 1, executed 1138848, cover 71581, signal 104123/114018, crashes 26, repro 0
2023/03/22 09:54:33 VMs 1, executed 1139247, cover 71581, signal 104123/114023, crashes 26, repro 0
2023/03/22 09:54:43 VMs 1, executed 1139740, cover 71582, signal 104129/114025, crashes 26, repro 0
2023/03/22 09:54:53 VMs 1, executed 1140033, cover 71587, signal 104137/114038, crashes 26, repro 0
2023/03/22 09:55:03 VMs 1, executed 1140033, cover 71587, signal 104137/114038, crashes 26, repro 0
2023/03/22 09:55:13 VMs 1, executed 1140425, cover 71587, signal 104137/114051, crashes 26, repro 0
2023/03/22 09:55:23 VMs 1, executed 1140823, cover 71592, signal 104154/114052, crashes 26, repro 0
2023/03/22 09:55:33 VMs 1, executed 1141086, cover 71592, signal 104157/114062, crashes 26, repro 0
2023/03/22 09:55:43 VMs 1, executed 1141295, cover 71593, signal 104160/114064, crashes 26, repro 0
2023/03/22 09:55:53 VMs 1, executed 1141665, cover 71593, signal 104160/114069, crashes 26, repro 0
2023/03/22 09:56:03 VMs 1, executed 1141665, cover 71593, signal 104160/114069, crashes 26, repro 0
2023/03/22 09:56:13 VMs 1, executed 1141846, cover 71593, signal 104160/114069, crashes 26, repro 0
2023/03/22 09:56:23 VMs 1, executed 1142169, cover 71593, signal 104160/114074, crashes 26, repro 0
2023/03/22 09:56:33 VMs 1, executed 1142481, cover 71598, signal 104172/114119, crashes 26, repro 0
2023/03/22 09:56:43 VMs 1, executed 1142611, cover 71598, signal 104172/114121, crashes 26, repro 0
2023/03/22 09:56:53 VMs 1, executed 1142769, cover 71598, signal 104172/114126, crashes 26, repro 0
2023/03/22 09:57:03 VMs 1, executed 1142769, cover 71601, signal 104177/114126, crashes 26, repro 0
2023/03/22 09:57:13 VMs 1, executed 1142921, cover 71606, signal 104184/114132, crashes 26, repro 0
2023/03/22 09:57:23 VMs 1, executed 1143044, cover 71607, signal 104191/114134, crashes 26, repro 0
2023/03/22 09:57:33 VMs 1, executed 1143240, cover 71612, signal 104202/114185, crashes 26, repro 0
2023/03/22 09:57:43 VMs 1, executed 1143378, cover 71668, signal 104288/114188, crashes 26, repro 0
2023/03/22 09:57:53 VMs 1, executed 1143532, cover 71668, signal 104291/114188, crashes 26, repro 0
2023/03/22 09:58:03 VMs 1, executed 1143532, cover 71668, signal 104291/114188, crashes 26, repro 0
2023/03/22 09:58:13 VMs 1, executed 1143709, cover 71668, signal 104291/114188, crashes 26, repro 0
2023/03/22 09:58:23 VMs 1, executed 1143862, cover 71668, signal 104291/114189, crashes 26, repro 0
2023/03/22 09:58:33 VMs 1, executed 1143996, cover 71668, signal 104291/114215, crashes 26, repro 0
2023/03/22 09:58:43 VMs 1, executed 1144134, cover 71668, signal 104291/114218, crashes 26, repro 0
2023/03/22 09:58:53 VMs 1, executed 1144258, cover 71668, signal 104291/114218, crashes 26, repro 0
2023/03/22 09:59:03 VMs 1, executed 1144258, cover 71668, signal 104291/114218, crashes 26, repro 0
2023/03/22 09:59:13 VMs 1, executed 1144422, cover 71668, signal 104291/114218, crashes 26, repro 0
2023/03/22 09:59:23 VMs 1, executed 1144562, cover 71670, signal 104304/114220, crashes 26, repro 0
2023/03/22 09:59:33 VMs 1, executed 1144712, cover 71675, signal 104313/114229, crashes 26, repro 0
2023/03/22 09:59:43 VMs 1, executed 1144931, cover 71686, signal 104334/114232, crashes 26, repro 0
2023/03/22 09:59:53 VMs 1, executed 1145255, cover 71686, signal 104334/114251, crashes 26, repro 0
2023/03/22 10:00:03 VMs 1, executed 1145255, cover 71686, signal 104334/114251, crashes 26, repro 0
2023/03/22 10:00:13 VMs 1, executed 1145392, cover 71686, signal 104334/114251, crashes 26, repro 0
2023/03/22 10:00:23 VMs 1, executed 1145400, cover 71686, signal 104334/114251, crashes 26, repro 0
2023/03/22 10:00:33 VMs 1, executed 1145547, cover 71686, signal 104334/114251, crashes 26, repro 0
2023/03/22 10:00:43 VMs 1, executed 1145759, cover 71686, signal 104334/114258, crashes 26, repro 0
2023/03/22 10:00:53 VMs 1, executed 1146357, cover 71704, signal 104365/114264, crashes 26, repro 0
2023/03/22 10:01:03 VMs 1, executed 1146357, cover 71705, signal 104368/114264, crashes 26, repro 0
2023/03/22 10:01:13 VMs 1, executed 1146747, cover 71705, signal 104368/114266, crashes 26, repro 0
2023/03/22 10:01:23 VMs 1, executed 1147063, cover 71705, signal 104369/114267, crashes 26, repro 0
2023/03/22 10:01:33 VMs 1, executed 1147518, cover 71705, signal 104369/114276, crashes 26, repro 0
2023/03/22 10:01:43 VMs 1, executed 1147874, cover 71705, signal 104369/114276, crashes 26, repro 0
2023/03/22 10:01:53 VMs 1, executed 1148080, cover 71705, signal 104369/114276, crashes 26, repro 0
2023/03/22 10:02:03 VMs 1, executed 1148080, cover 71705, signal 104369/114276, crashes 26, repro 0
2023/03/22 10:02:13 VMs 1, executed 1148208, cover 71708, signal 104376/114276, crashes 26, repro 0
2023/03/22 10:02:23 VMs 1, executed 1148404, cover 71708, signal 104376/114281, crashes 26, repro 0
2023/03/22 10:02:33 VMs 1, executed 1148550, cover 71708, signal 104376/114281, crashes 26, repro 0
2023/03/22 10:02:43 VMs 1, executed 1148794, cover 71708, signal 104376/114281, crashes 26, repro 0
2023/03/22 10:02:53 VMs 1, executed 1148958, cover 71708, signal 104376/114281, crashes 26, repro 0
2023/03/22 10:03:03 VMs 1, executed 1148958, cover 71708, signal 104376/114281, crashes 26, repro 0
2023/03/22 10:03:13 VMs 1, executed 1149117, cover 71708, signal 104376/114284, crashes 26, repro 0
2023/03/22 10:03:23 VMs 1, executed 1149282, cover 71708, signal 104376/114284, crashes 26, repro 0
2023/03/22 10:03:33 VMs 1, executed 1149472, cover 71708, signal 104377/114285, crashes 26, repro 0
2023/03/22 10:03:43 VMs 1, executed 1149648, cover 71708, signal 104377/114285, crashes 26, repro 0
2023/03/22 10:03:53 VMs 1, executed 1149892, cover 71708, signal 104377/114303, crashes 26, repro 0
2023/03/22 10:04:03 VMs 1, executed 1149892, cover 71710, signal 104381/114303, crashes 26, repro 0
2023/03/22 10:04:13 VMs 1, executed 1150125, cover 71724, signal 104401/114310, crashes 26, repro 0
2023/03/22 10:04:23 VMs 1, executed 1150543, cover 71724, signal 104402/114318, crashes 26, repro 0
2023/03/22 10:04:33 VMs 1, executed 1150842, cover 71724, signal 104402/114330, crashes 26, repro 0
2023/03/22 10:04:43 VMs 1, executed 1151140, cover 71724, signal 104402/114341, crashes 26, repro 0
2023/03/22 10:04:53 VMs 1, executed 1151281, cover 71724, signal 104402/114348, crashes 26, repro 0
2023/03/22 10:05:03 VMs 1, executed 1151281, cover 71726, signal 104418/114348, crashes 26, repro 0
2023/03/22 10:05:13 VMs 1, executed 1151587, cover 71726, signal 104419/114367, crashes 26, repro 0
2023/03/22 10:05:23 VMs 1, executed 1151731, cover 71729, signal 104424/114368, crashes 26, repro 0
2023/03/22 10:05:33 VMs 1, executed 1151863, cover 71729, signal 104426/114368, crashes 26, repro 0
2023/03/22 10:05:43 VMs 1, executed 1152004, cover 71729, signal 104426/114368, crashes 26, repro 0
2023/03/22 10:05:53 VMs 1, executed 1152153, cover 71729, signal 104426/114368, crashes 26, repro 0
2023/03/22 10:06:03 VMs 1, executed 1152153, cover 71729, signal 104426/114368, crashes 26, repro 0
2023/03/22 10:06:13 VMs 1, executed 1152273, cover 71729, signal 104426/114376, crashes 26, repro 0
2023/03/22 10:06:23 VMs 1, executed 1152423, cover 71729, signal 104426/114376, crashes 26, repro 0
2023/03/22 10:06:33 VMs 1, executed 1152565, cover 71729, signal 104426/114381, crashes 26, repro 0
2023/03/22 10:06:43 VMs 1, executed 1152726, cover 71729, signal 104426/114385, crashes 26, repro 0
2023/03/22 10:06:53 VMs 1, executed 1152860, cover 71730, signal 104428/114385, crashes 26, repro 0
2023/03/22 10:07:03 VMs 1, executed 1152860, cover 71730, signal 104429/114385, crashes 26, repro 0
2023/03/22 10:07:13 VMs 1, executed 1153006, cover 71730, signal 104429/114385, crashes 26, repro 0
2023/03/22 10:07:23 VMs 1, executed 1153133, cover 71732, signal 104432/114385, crashes 26, repro 0
2023/03/22 10:07:33 VMs 1, executed 1153272, cover 71732, signal 104432/114385, crashes 26, repro 0
2023/03/22 10:07:43 VMs 1, executed 1153466, cover 71732, signal 104432/114385, crashes 26, repro 0
2023/03/22 10:07:53 VMs 1, executed 1153732, cover 71732, signal 104432/114386, crashes 26, repro 0
2023/03/22 10:08:03 VMs 1, executed 1153732, cover 71732, signal 104432/114386, crashes 26, repro 0
2023/03/22 10:08:13 VMs 1, executed 1153964, cover 71732, signal 104432/114386, crashes 26, repro 0
2023/03/22 10:08:23 VMs 1, executed 1154280, cover 71732, signal 104433/114386, crashes 26, repro 0
2023/03/22 10:08:33 VMs 1, executed 1154502, cover 71732, signal 104433/114386, crashes 26, repro 0
2023/03/22 10:08:43 VMs 1, executed 1154766, cover 71732, signal 104433/114386, crashes 26, repro 0
2023/03/22 10:08:53 VMs 1, executed 1154997, cover 71732, signal 104433/114387, crashes 26, repro 0
2023/03/22 10:09:03 VMs 1, executed 1154997, cover 71732, signal 104433/114387, crashes 26, repro 0
2023/03/22 10:09:13 VMs 1, executed 1155251, cover 71732, signal 104434/114390, crashes 26, repro 0
2023/03/22 10:09:23 VMs 1, executed 1155541, cover 71733, signal 104436/114390, crashes 26, repro 0
2023/03/22 10:09:33 VMs 1, executed 1155727, cover 71733, signal 104436/114390, crashes 26, repro 0
2023/03/22 10:09:43 VMs 1, executed 1155945, cover 71733, signal 104436/114394, crashes 26, repro 0
2023/03/22 10:09:53 VMs 1, executed 1156096, cover 71733, signal 104436/114394, crashes 26, repro 0
2023/03/22 10:10:03 VMs 1, executed 1156096, cover 71733, signal 104436/114394, crashes 26, repro 0
2023/03/22 10:10:13 VMs 1, executed 1156311, cover 71733, signal 104437/114394, crashes 26, repro 0
2023/03/22 10:10:23 VMs 1, executed 1156588, cover 71733, signal 104439/114396, crashes 26, repro 0
2023/03/22 10:10:33 VMs 1, executed 1156877, cover 71733, signal 104444/114402, crashes 26, repro 0
2023/03/22 10:10:43 VMs 1, executed 1157099, cover 71733, signal 104445/114404, crashes 26, repro 0
2023/03/22 10:10:53 VMs 1, executed 1157580, cover 71733, signal 104447/114408, crashes 26, repro 0
2023/03/22 10:11:03 VMs 1, executed 1157580, cover 71744, signal 104464/114408, crashes 26, repro 0
2023/03/22 10:11:13 VMs 1, executed 1158140, cover 71744, signal 104473/114437, crashes 26, repro 0
2023/03/22 10:11:23 VMs 1, executed 1158628, cover 71746, signal 104480/114452, crashes 26, repro 0
2023/03/22 10:11:33 VMs 1, executed 1159163, cover 71747, signal 104487/114463, crashes 26, repro 0
2023/03/22 10:11:43 VMs 1, executed 1159748, cover 71751, signal 104499/114473, crashes 26, repro 0
2023/03/22 10:11:53 VMs 1, executed 1160291, cover 71751, signal 104499/114483, crashes 26, repro 0
2023/03/22 10:12:03 VMs 1, executed 1160291, cover 71751, signal 104500/114483, crashes 26, repro 0
2023/03/22 10:12:13 VMs 1, executed 1160767, cover 71751, signal 104505/114494, crashes 26, repro 0
2023/03/22 10:12:23 VMs 1, executed 1161319, cover 71751, signal 104505/114500, crashes 26, repro 0
2023/03/22 10:12:33 VMs 1, executed 1161631, cover 71751, signal 104505/114505, crashes 26, repro 0
2023/03/22 10:12:43 VMs 1, executed 1162066, cover 71751, signal 104508/114507, crashes 26, repro 0
2023/03/22 10:12:53 VMs 1, executed 1162363, cover 71751, signal 104510/114509, crashes 26, repro 0
2023/03/22 10:13:03 VMs 1, executed 1162363, cover 71751, signal 104513/114509, crashes 26, repro 0
2023/03/22 10:13:13 VMs 1, executed 1162758, cover 71751, signal 104513/114513, crashes 26, repro 0
2023/03/22 10:13:23 VMs 1, executed 1163189, cover 71752, signal 104516/114516, crashes 26, repro 0
2023/03/22 10:13:33 VMs 1, executed 1163678, cover 71831, signal 104529/114537, crashes 26, repro 0
2023/03/22 10:13:43 VMs 1, executed 1164154, cover 71836, signal 104540/114540, crashes 26, repro 0
2023/03/22 10:13:53 VMs 1, executed 1164612, cover 71844, signal 104550/114550, crashes 26, repro 0
2023/03/22 10:14:03 VMs 1, executed 1164612, cover 71848, signal 104557/114550, crashes 26, repro 0
2023/03/22 10:14:13 VMs 1, executed 1165097, cover 71848, signal 104557/114661, crashes 26, repro 0
2023/03/22 10:14:23 VMs 1, executed 1165457, cover 71849, signal 104559/114663, crashes 26, repro 0
2023/03/22 10:14:33 VMs 1, executed 1166024, cover 71854, signal 104570/114677, crashes 26, repro 0
2023/03/22 10:14:43 VMs 1, executed 1166478, cover 71855, signal 104572/114684, crashes 26, repro 0
2023/03/22 10:14:53 VMs 1, executed 1166909, cover 71855, signal 104572/114689, crashes 26, repro 0
2023/03/22 10:15:03 VMs 1, executed 1166909, cover 71855, signal 104572/114689, crashes 26, repro 0
2023/03/22 10:15:13 VMs 1, executed 1167143, cover 71859, signal 104579/114689, crashes 26, repro 0
2023/03/22 10:15:23 VMs 1, executed 1167534, cover 71859, signal 104579/114691, crashes 26, repro 0
2023/03/22 10:15:33 VMs 1, executed 1167933, cover 71860, signal 104581/114693, crashes 26, repro 0
2023/03/22 10:15:43 VMs 1, executed 1168259, cover 71860, signal 104581/114695, crashes 26, repro 0
2023/03/22 10:15:53 VMs 1, executed 1168267, cover 71860, signal 104581/114695, crashes 26, repro 0
2023/03/22 10:16:03 VMs 1, executed 1168267, cover 71860, signal 104581/114695, crashes 26, repro 0
2023/03/22 10:16:05 vm-0: crash: SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM
2023/03/22 10:16:13 VMs 0, executed 1168267, cover 71860, signal 104581/114695, crashes 27, repro 0
2023/03/22 10:16:23 VMs 1, executed 1168268, cover 71860, signal 104581/114695, crashes 27, repro 0
2023/03/22 10:16:33 VMs 1, executed 1168268, cover 71860, signal 104582/114695, crashes 27, repro 0
2023/03/22 10:16:43 VMs 1, executed 1168697, cover 71865, signal 104592/114710, crashes 27, repro 0
2023/03/22 10:16:53 VMs 1, executed 1169366, cover 71866, signal 104595/114715, crashes 27, repro 0
2023/03/22 10:17:03 VMs 1, executed 1170149, cover 71866, signal 104596/114718, crashes 27, repro 0
2023/03/22 10:17:13 VMs 1, executed 1170540, cover 71868, signal 104600/114722, crashes 27, repro 0
2023/03/22 10:17:23 VMs 1, executed 1170936, cover 71868, signal 104600/114729, crashes 27, repro 0
2023/03/22 10:17:33 VMs 1, executed 1170936, cover 71871, signal 104604/114729, crashes 27, repro 0
2023/03/22 10:17:43 VMs 1, executed 1171393, cover 71879, signal 104617/114736, crashes 27, repro 0
2023/03/22 10:17:53 VMs 1, executed 1171852, cover 71882, signal 104634/114758, crashes 27, repro 0
2023/03/22 10:18:03 VMs 1, executed 1172310, cover 71882, signal 104634/114759, crashes 27, repro 0
2023/03/22 10:18:13 VMs 1, executed 1172680, cover 71882, signal 104634/114832, crashes 27, repro 0
2023/03/22 10:18:23 VMs 1, executed 1173112, cover 71902, signal 104665/114832, crashes 27, repro 0
2023/03/22 10:18:33 VMs 1, executed 1173112, cover 71903, signal 104667/114832, crashes 27, repro 0
2023/03/22 10:18:43 VMs 1, executed 1173646, cover 71903, signal 104667/114837, crashes 27, repro 0
2023/03/22 10:18:53 VMs 1, executed 1174169, cover 71903, signal 104668/114838, crashes 27, repro 0
2023/03/22 10:19:03 VMs 1, executed 1174603, cover 71903, signal 104668/114842, crashes 27, repro 0
2023/03/22 10:19:13 VMs 1, executed 1175192, cover 71911, signal 104680/114853, crashes 27, repro 0
2023/03/22 10:19:23 VMs 1, executed 1175688, cover 71912, signal 104684/114856, crashes 27, repro 0
2023/03/22 10:19:33 VMs 1, executed 1175688, cover 71912, signal 104684/114856, crashes 27, repro 0
2023/03/22 10:19:43 VMs 1, executed 1176217, cover 71912, signal 104684/114863, crashes 27, repro 0
2023/03/22 10:19:53 VMs 1, executed 1176773, cover 71912, signal 104685/114866, crashes 27, repro 0
2023/03/22 10:20:03 VMs 1, executed 1177298, cover 71912, signal 104685/114868, crashes 27, repro 0
2023/03/22 10:20:13 VMs 1, executed 1177942, cover 71913, signal 104687/114869, crashes 27, repro 0
2023/03/22 10:20:23 VMs 1, executed 1178551, cover 71913, signal 104687/114871, crashes 27, repro 0
2023/03/22 10:20:33 VMs 1, executed 1178551, cover 71913, signal 104687/114871, crashes 27, repro 0
2023/03/22 10:20:43 VMs 1, executed 1179079, cover 71913, signal 104688/114872, crashes 27, repro 0
2023/03/22 10:20:53 VMs 1, executed 1179630, cover 71913, signal 104688/114875, crashes 27, repro 0
2023/03/22 10:21:03 VMs 1, executed 1179775, cover 71913, signal 104688/114875, crashes 27, repro 0
2023/03/22 10:21:13 VMs 1, executed 1179775, cover 71913, signal 104688/114875, crashes 27, repro 0
2023/03/22 10:21:23 VMs 1, executed 1179775, cover 71913, signal 104688/114875, crashes 27, repro 0
2023/03/22 10:21:33 VMs 1, executed 1179775, cover 71913, signal 104688/114875, crashes 27, repro 0
